Date,Exercise,Category,Weight (kgs),Reps,Distance,Distance Unit,Time,Comment
2021-01-28,Reverse Barbell Curl,Biceps,15.0,12,,,,""
2021-01-28,Reverse Barbell Curl,Biceps,15.0,12,,,,""
2021-01-28,Seated Incline Hammer Curl,Biceps,10.0,13,,,,""
2021-01-28,Seated Incline Hammer Curl,Biceps,10.0,9,,,,""
2021-01-28,Seated Incline Hammer Curl,Biceps,10.0,9,,,,""
2021-01-28,Seated Incline Dumbbell Curl,Biceps,10.0,9,,,,""
2021-01-28,Seated Incline Dumbbell Curl,Biceps,10.0,7,,,,""
2021-01-28,Seated Incline Dumbbell Curl,Biceps,7.5,15,,,,""
2021-01-28,Machine Preacher Curl,Biceps,10.0,9,,,,""
2021-01-28,Ben Pak Cable Curl,Biceps,5.0,12,,,,""
2021-01-28,Ben Pak Cable Curl,Biceps,5.0,12,,,,""
2021-01-28,Ben Pak Cable Curl,Biceps,5.0,14,,,,""
2021-01-28,Hand Gripper,Forearms,,120,,,,""
2021-01-28,Machine Preacher Curl,Biceps,10.0,9,,,,""
2021-01-28,Machine Preacher Curl,Biceps,10.0,9,,,,""
2021-01-29,Leg Press,Legs,140.0,17,,,,""
2021-01-29,Leg Press,Legs,140.0,15,,,,""
2021-01-29,Leg Press,Legs,140.0,15,,,,""
2021-01-29,Leg Press,Legs,140.0,17,,,,""
2021-01-29,Barbell Squat,Legs,50.0,13,,,,""
2021-01-29,Barbell Squat,Legs,60.0,9,,,,""
2021-01-29,Barbell Squat,Legs,60.0,10,,,,""
2021-01-29,Barbell Squat,Legs,60.0,10,,,,""
2021-01-29,Barbell Squat,Legs,60.0,9,,,,""
2021-01-29,Bodyweight Lunges,Legs,,33,,,,""
2021-01-29,Bodyweight Lunges,Legs,,44,,,,""
2021-01-29,Seated Leg Curl Machine,Hamstring,34.0,12,,,,""
2021-01-29,Seated Leg Curl Machine,Hamstring,34.0,12,,,,""
2021-01-29,Seated Leg Curl Machine,Hamstring,34.0,11,,,,""
2021-01-29,Seated Leg Curl Machine,Hamstring,34.0,11,,,,""
2021-01-29,Leg Extension Machine,Legs,35.0,10,,,,""
2021-01-29,Leg Extension Machine,Legs,35.0,8,,,,""
2021-01-29,Trap Bar Romain Deadlift,Hamstring,50.0,4,,,,""
2021-01-29,Trap Bar Romain Deadlift,Hamstring,50.0,5,,,,""
2021-01-29,Trap Bar Romain Deadlift,Hamstring,50.0,5,,,,""
2021-01-30,Dumbell Squeeze Press,Chest,15.0,9,,,,""
2021-01-30,Dumbell Squeeze Press,Chest,15.0,9,,,,""
2021-01-30,Dumbell Squeeze Press,Chest,17.5,10,,,,""
2021-01-30,Incline Barbell Bench Press,Chest,40.0,9,,,,""
2021-01-30,Incline Barbell Bench Press,Chest,35.0,9,,,,""
2021-01-30,Incline Barbell Bench Press,Chest,25.0,12,,,,""
2021-01-30,Incline Barbell Bench Press,Chest,20.0,16,,,,""
2021-01-30,Seated Military Press,Shoulders,15.0,7,,,,""
2021-01-30,Seated Military Press,Shoulders,15.0,6,,,,""
2021-01-30,Seated Military Press,Shoulders,12.5,7,,,,""
2021-01-30,Seated Military Press,Shoulders,10.0,11,,,,""
2021-01-30,Pushups,Body Weight,,19,,,,""
2021-01-30,Pushups,Body Weight,,15,,,,""
2021-01-30,Pushups,Body Weight,,23,,,,""
2021-01-30,Up Right Row,Shoulders,7.5,9,,,,""
2021-01-30,Up Right Row,Shoulders,7.5,8,,,,""
2021-01-30,Up Right Row,Shoulders,7.5,9,,,,""
2021-01-30,Band Face Pulls,Shoulders,,12,,,,""
2021-01-30,Band Face Pulls,Shoulders,,11,,,,""
2021-01-30,Band Face Pulls,Shoulders,,12,,,,""
2021-01-30,Dumbbell Pullover,Chest,15.0,7,,,,""
2021-01-30,Dumbbell Pullover,Chest,15.0,8,,,,""
2021-01-30,Dumbbell Pullover,Chest,15.0,7,,,,""
2021-01-30,Front Dumbbell Raise,Shoulders,7.5,15,,,,""
2021-01-30,Front Dumbbell Raise,Shoulders,10.0,8,,,,""
2021-01-30,Lateral Dumbbell Raise,Shoulders,7.5,15,,,,""
2021-01-30,Lateral Dumbbell Raise,Shoulders,10.0,6,,,,""
2021-01-30,Band Face Pulls,Shoulders,,10,,,,""
2021-01-30,Band Face Pulls,Shoulders,,8,,,,""
2021-01-30,Front Dumbbell Raise,Shoulders,10.0,6,,,,""
2021-01-30,Lateral Dumbbell Raise,Shoulders,10.0,6,,,,""
2021-02-01,Chin Up,Back,0.0,10,,,,""
2021-02-01,Chin Up,Back,0.0,8,,,,""
2021-02-01,Chin Up,Back,10.0,6,,,,""
2021-02-01,Chin Up,Back,10.0,4,,,,""
2021-02-01,Chin Up,Back,0.0,4,,,,""
2021-02-01,V Bar Pull-down,Back,50.0,8,,,,""
2021-02-01,V Bar Pull-down,Back,50.0,7,,,,""
2021-02-01,V Bar Pull-down,Back,50.0,9,,,,""
2021-02-01,Seated Cable Row,Back,32.5,13,,,,""
2021-02-01,Seated Cable Row,Back,32.5,13,,,,""
2021-02-01,Seated Cable Row,Back,32.5,16,,,,""
2021-02-01,Straight Arm Pulldowns,Back,13.5,9,,,,""
2021-02-01,Straight Arm Pulldowns,Back,13.5,9,,,,""
2021-02-01,Straight Arm Pulldowns,Back,27.5,9,,,,""
2021-02-01,Barbell Row,Back,30.0,8,,,,""
2021-02-01,Barbell Row,Back,30.0,11,,,,""
2021-02-01,Barbell Row,Back,30.0,5,,,,""
2021-02-01,Rack Pulls,Back,30.0,9,,,,""
2021-02-01,Rack Pulls,Back,30.0,8,,,,""
2021-02-01,Rack Pulls,Back,30.0,8,,,,""
2021-02-01,Up Right Row,Shoulders,7.5,11,,,,""
2021-02-01,Up Right Row,Shoulders,7.5,12,,,,""
2021-02-01,Up Right Row,Shoulders,7.5,12,,,,""
2021-02-02,Dumbell Squeeze Press,Chest,17.5,10,,,,""
2021-02-02,Incline Dumbbell Bench Press,Chest,20.0,14,,,,""
2021-02-02,Incline Dumbbell Bench Press,Chest,22.5,10,,,,""
2021-02-02,Incline Dumbbell Bench Press,Chest,22.5,11,,,,""
2021-02-02,Flat Barbell Bench Press,Chest,50.0,7,,,,""
2021-02-02,Flat Barbell Bench Press,Chest,50.0,6,,,,""
2021-02-02,Flat Barbell Bench Press,Chest,50.0,7,,,,""
2021-02-02,Flat Barbell Bench Press,Chest,30.0,17,,,,""
2021-02-02,Seated Military Press,Shoulders,15.0,6,,,,""
2021-02-02,Seated Military Press,Shoulders,15.0,6,,,,""
2021-02-02,Seated Military Press,Shoulders,10.0,11,,,,""
2021-02-02,Seated Military Press,Shoulders,10.0,12,,,,""
2021-02-02,Band Face Pulls,Shoulders,,12,,,,""
2021-02-02,Band Face Pulls,Shoulders,,20,,,,""
2021-02-02,Band Face Pulls,Shoulders,,19,,,,""
2021-02-02,Up Right Row,Shoulders,7.5,11,,,,""
2021-02-02,Up Right Row,Shoulders,7.5,11,,,,""
2021-02-02,Band Face Pulls,Shoulders,,10,,,,""
2021-02-03,Kettlebell Swings,Conditioning Work,8.0,15,,,,""
2021-02-03,Kettlebell Swings,Conditioning Work,8.0,12,,,,""
2021-02-03,Kettlebell Swings,Conditioning Work,14.0,10,,,,""
2021-02-03,Kettlebell Swings,Conditioning Work,8.0,10,,,,""
2021-02-03,Kettlebell Swings,Conditioning Work,14.0,14,,,,""
2021-02-03,Kettlebell Swings,Conditioning Work,8.0,10,,,,""
2021-02-03,Kettlebell Swings,Conditioning Work,18.0,8,,,,""
2021-02-03,Kettlebell Swings,Conditioning Work,14.0,13,,,,""
2021-02-03,Kettlebell Swings,Conditioning Work,12.0,8,,,,""
2021-02-03,Skipping Rope,Body Weight,,100,,,,""
2021-02-03,Skipping Rope,Body Weight,,200,,,,""
2021-02-03,Skipping Rope,Body Weight,,100,,,,""
2021-02-03,Skipping Rope,Body Weight,,100,,,,""
2021-02-03,Farmer Walk,Conditioning Work,50.0,4,,,,""
2021-02-03,Farmer Walk,Conditioning Work,50.0,4,,,,""
2021-02-03,Farmer Walk,Conditioning Work,50.0,4,,,,""
2021-02-03,Prawler Push,Conditioning Work,45.0,7,,,,""
2021-02-03,Prawler Push,Conditioning Work,45.0,5,,,,""
2021-02-03,Prawler Push,Conditioning Work,45.0,7,,,,""
2021-02-04,Rope Push Down,Triceps,18.0,13,,,,""
2021-02-04,Rope Push Down,Triceps,18.0,15,,,,""
2021-02-04,Rope Push Down,Triceps,22.5,16,,,,""
2021-02-04,Close Grip Barbell Bench Press,Triceps,10.0,13,,,,""
2021-02-04,Close Grip Barbell Bench Press,Triceps,10.0,10,,,,""
2021-02-04,Close Grip Barbell Bench Press,Triceps,10.0,14,,,,""
2021-02-04,Close Grip Barbell Bench Press,Triceps,15.0,9,,,,""
2021-02-04,Reverse Barbell Curl,Biceps,15.0,12,,,,""
2021-02-04,Reverse Barbell Curl,Biceps,15.0,12,,,,""
2021-02-04,Reverse Barbell Curl,Biceps,15.0,13,,,,""
2021-02-04,Seated Incline Hammer Curl,Biceps,10.0,12,,,,""
2021-02-04,Seated Incline Hammer Curl,Biceps,10.0,12,,,,""
2021-02-04,Seated Incline Hammer Curl,Biceps,10.0,11,,,,""
2021-02-04,Machine Preacher Curl,Biceps,10.0,11,,,,""
2021-02-04,Seated Incline Dumbbell Curl,Biceps,10.0,9,,,,""
2021-02-04,Seated Incline Dumbbell Curl,Biceps,10.0,9,,,,""
2021-02-04,Machine Preacher Curl,Biceps,10.0,9,,,,""
2021-02-04,Machine Preacher Curl,Biceps,10.0,9,,,,""
2021-02-04,Seated Incline Dumbbell Curl,Biceps,10.0,9,,,,""
2021-02-05,Leg Press,Legs,140.0,16,,,,""
2021-02-05,Leg Press,Legs,140.0,17,,,,""
2021-02-05,Barbell Squat,Legs,50.0,13,,,,""
2021-02-05,Barbell Squat,Legs,60.0,9,,,,""
2021-02-05,Barbell Squat,Legs,75.0,6,,,,""
2021-02-05,Bodyweight Lunges,Legs,,33,,,,""
2021-02-05,Bodyweight Lunges,Legs,,44,,,,""
2021-02-05,Seated Calf Raise Machine,Calfs,20.0,9,,,,""
2021-02-05,Seated Calf Raise Machine,Calfs,20.0,10,,,,""
2021-02-05,Seated Calf Raise Machine,Calfs,20.0,10,,,,""
2021-02-05,Standing Calfs With Tibia Raises,Body Weight,,22,,,,""
2021-02-05,Standing Calfs With Tibia Raises,Body Weight,,22,,,,""
2021-02-05,Standing Calfs With Tibia Raises,Body Weight,,15,,,,""
2021-02-05,Leg Press,Legs,140.0,18,,,,""
2021-02-05,Leg Press,Legs,140.0,16,,,,""
2021-02-05,Barbell Squat,Legs,90.0,2,,,,""
2021-02-05,Barbell Squat,Legs,50.0,15,,,,""
2021-02-06,Dumbell Squeeze Press,Chest,15.0,10,,,,""
2021-02-06,Dumbell Squeeze Press,Chest,17.5,10,,,,""
2021-02-06,Incline Barbell Bench Press,Chest,40.0,9,,,,""
2021-02-06,Incline Barbell Bench Press,Chest,40.0,9,,,,""
2021-02-06,Incline Barbell Bench Press,Chest,40.0,8,,,,""
2021-02-06,Incline Barbell Bench Press,Chest,30.0,13,,,,""
2021-02-06,Seated Military Press,Shoulders,15.0,7,,,,""
2021-02-06,Seated Military Press,Shoulders,15.0,6,,,,""
2021-02-06,Seated Military Press,Shoulders,10.0,10,,,,""
2021-02-06,Seated Military Press,Shoulders,10.0,12,,,,""
2021-02-06,Up Right Row,Shoulders,7.5,11,,,,""
2021-02-06,Up Right Row,Shoulders,7.5,10,,,,""
2021-02-06,Band Face Pulls,Shoulders,,12,,,,""
2021-02-06,Band Face Pulls,Shoulders,,15,,,,""
2021-02-06,Band Face Pulls,Shoulders,,10,,,,""
2021-02-06,Band Face Pulls,Shoulders,,15,,,,""
2021-02-06,Dumbbell Pullover,Chest,15.0,7,,,,""
2021-02-06,Dumbbell Pullover,Chest,15.0,8,,,,""
2021-02-06,Dumbbell Pullover,Chest,15.0,7,,,,""
2021-02-08,Chin Up,Back,0.0,10,,,,""
2021-02-08,Chin Up,Back,0.0,6,,,,""
2021-02-08,Chin Up,Back,0.0,6,,,,""
2021-02-08,Chin Up,Back,10.0,4,,,,""
2021-02-08,Chin Up,Back,10.0,4,,,,""
2021-02-08,Lat Pulldown,Back,42.5,11,,,,""
2021-02-08,Barbell Row,Back,30.0,8,,,,""
2021-02-08,Barbell Row,Back,30.0,10,,,,""
2021-02-08,Barbell Row,Back,30.0,8,,,,""
2021-02-08,Rack Pulls,Back,50.0,8,,,,""
2021-02-08,Rack Pulls,Back,50.0,7,,,,""
2021-02-08,Rack Pulls,Back,50.0,8,,,,""
2021-02-08,Seated Cable Row,Back,40.0,11,,,,""
2021-02-08,Seated Cable Row,Back,40.0,11,,,,""
2021-02-08,Seated Cable Row,Back,40.0,11,,,,""
2021-02-08,Straight Arm Pulldowns,Back,13.5,15,,,,""
2021-02-08,Straight Arm Pulldowns,Back,13.5,12,,,,""
2021-02-08,Straight Arm Pulldowns,Back,27.5,11,,,,""
2021-02-08,Up Right Row,Shoulders,7.5,11,,,,""
2021-02-08,Up Right Row,Shoulders,7.5,11,,,,""
2021-02-08,Dumbbell Curl,Biceps,10.0,12,,,,""
2021-02-08,Dumbbell Curl,Biceps,10.0,12,,,,""
2021-02-08,Dumbbell Curl,Biceps,10.0,18,,,,""
2021-02-08,Lat Pulldown,Back,50.0,8,,,,""
2021-02-08,Lat Pulldown,Back,50.0,10,,,,""
2021-02-08,Lat Pulldown,Back,50.0,12,,,,""
2021-02-08,Barbell Row,Back,22.5,9,,,,"This set is dumbell bent over row"
2021-02-08,Seated Cable Row,Back,40.0,13,,,,""
2021-02-08,Up Right Row,Shoulders,5.0,11,,,,""
2021-02-09,Incline Dumbbell Bench Press,Chest,22.5,11,,,,""
2021-02-09,Incline Dumbbell Bench Press,Chest,22.5,12,,,,""
2021-02-09,Incline Dumbbell Bench Press,Chest,22.5,13,,,,""
2021-02-09,Flat Barbell Bench Press,Chest,50.0,6,,,,""
2021-02-09,Flat Barbell Bench Press,Chest,50.0,5,,,,""
2021-02-09,Flat Barbell Bench Press,Chest,50.0,7,,,,"Iso hold of 65 kg"
2021-02-09,Flat Barbell Bench Press,Chest,30.0,20,,,,""
2021-02-09,Seated Military Press,Shoulders,15.0,8,,,,""
2021-02-09,Seated Military Press,Shoulders,15.0,6,,,,""
2021-02-09,Seated Military Press,Shoulders,10.0,11,,,,""
2021-02-09,Seated Military Press,Shoulders,10.0,12,,,,""
2021-02-09,Dumbell Squeeze Press,Chest,15.0,9,,,,""
2021-02-09,Dumbell Squeeze Press,Chest,15.0,10,,,,""
2021-02-09,Dumbell Squeeze Press,Chest,20.0,6,,,,""
2021-02-09,Cable Crossover,Chest,9.0,11,,,,""
2021-02-09,Pushups,Body Weight,,19,,,,""
2021-02-09,Pushups,Body Weight,,15,,,,""
2021-02-09,Pushups,Body Weight,,18,,,,""
2021-02-09,Front Dumbbell Raise,Shoulders,7.5,25,,,,""
2021-02-09,Lateral Dumbbell Raise,Shoulders,7.5,11,,,,""
2021-02-09,Lateral Dumbbell Raise,Shoulders,7.5,15,,,,""
2021-02-09,Lateral Dumbbell Raise,Shoulders,7.5,15,,,,""
2021-02-09,Band Face Pulls,Shoulders,,13,,,,""
2021-02-09,Band Face Pulls,Shoulders,,12,,,,""
2021-02-09,Band Face Pulls,Shoulders,,10,,,,""
2021-02-09,Band Face Pulls,Shoulders,,15,,,,""
2021-02-09,Cable Crossover,Chest,9.0,11,,,,""
2021-02-09,Cable Crossover,Chest,9.0,12,,,,""
2021-02-09,Band Face Pulls,Shoulders,,10,,,,""
2021-02-10,Skipping Rope,Body Weight,,100,,,,""
2021-02-10,Skipping Rope,Body Weight,,100,,,,""
2021-02-10,Skipping Rope,Body Weight,,200,,,,""
2021-02-10,Skipping Rope,Body Weight,,200,,,,""
2021-02-10,Skipping Rope,Body Weight,,200,,,,""
2021-02-10,Skipping Rope,Body Weight,,200,,,,""
2021-02-10,Kettlebell Swings,Conditioning Work,8.0,15,,,,""
2021-02-10,Kettlebell Swings,Conditioning Work,8.0,15,,,,""
2021-02-10,Kettlebell Swings,Conditioning Work,14.0,11,,,,""
2021-02-10,Kettlebell Swings,Conditioning Work,12.0,7,,,,""
2021-02-10,Kettlebell Swings,Conditioning Work,8.0,15,,,,""
2021-02-10,Kettlebell Swings,Conditioning Work,8.0,11,,,,""
2021-02-10,Kettlebell Swings,Conditioning Work,14.0,18,,,,""
2021-02-10,Kettlebell Swings,Conditioning Work,12.0,8,,,,""
2021-02-10,Kettlebell Swings,Conditioning Work,12.0,11,,,,""
2021-02-10,Prawler Push,Conditioning Work,55.0,7,,,,""
2021-02-10,Prawler Push,Conditioning Work,55.0,5,,,,""
2021-02-10,Prawler Push,Conditioning Work,65.0,8,,,,""
2021-02-10,Farmer Walk,Conditioning Work,50.0,4,,,,""
2021-02-10,Farmer Walk,Conditioning Work,50.0,4,,,,""
2021-02-10,Farmer Walk,Conditioning Work,50.0,4,,,,""
2021-02-10,Plank,Abs,,,,,0:00:30,""
2021-02-10,Plank,Abs,,,,,0:00:40,""
2021-02-10,Plank,Abs,,,,,0:00:15,""
2021-02-10,Plank,Abs,,,,,0:00:20,""
2021-02-10,Trap Bar Romain Deadlift,Hamstring,50.0,6,,,,""
2021-02-10,Trap Bar Romain Deadlift,Hamstring,50.0,3,,,,""
2021-02-10,Trap Bar Romain Deadlift,Hamstring,50.0,5,,,,""
2021-02-10,Seated Leg Curl Machine,Hamstring,34.0,12,,,,""
2021-02-10,Seated Leg Curl Machine,Hamstring,34.0,11,,,,""
2021-02-10,Seated Leg Curl Machine,Hamstring,34.0,11,,,,""
2021-02-10,Seated Leg Curl Machine,Hamstring,34.0,8,,,,""
2021-02-11,Rope Push Down,Triceps,18.0,15,,,,""
2021-02-11,Rope Push Down,Triceps,18.0,17,,,,""
2021-02-11,Rope Push Down,Triceps,22.5,20,,,,""
2021-02-11,Rope Push Down,Triceps,22.5,13,,,,""
2021-02-11,Reverse Barbell Curl,Biceps,15.0,12,,,,""
2021-02-11,Reverse Barbell Curl,Biceps,15.0,13,,,,""
2021-02-11,Reverse Barbell Curl,Biceps,15.0,14,,,,""
2021-02-11,Skullcrusher,Triceps,7.5,12,,,,"Dumbbell"
2021-02-11,Skullcrusher,Triceps,7.5,11,,,,""
2021-02-11,Skullcrusher,Triceps,7.5,11,,,,""
2021-02-11,Skullcrusher,Triceps,7.5,15,,,,""
2021-02-11,Seated Incline Dumbbell Curl,Biceps,10.0,10,,,,""
2021-02-11,Seated Incline Dumbbell Curl,Biceps,10.0,9,,,,""
2021-02-11,Seated Incline Dumbbell Curl,Biceps,10.0,13,,,,""
2021-02-11,Seated Incline Hammer Curl,Biceps,10.0,14,,,,""
2021-02-11,Seated Incline Hammer Curl,Biceps,10.0,14,,,,""
2021-02-11,Seated Incline Hammer Curl,Biceps,10.0,15,,,,""
2021-02-11,Close Grip Barbell Bench Press,Triceps,15.0,14,,,,""
2021-02-11,Close Grip Barbell Bench Press,Triceps,15.0,14,,,,""
2021-02-11,Close Grip Barbell Bench Press,Triceps,15.0,14,,,,""
2021-02-11,Close Grip Barbell Bench Press,Triceps,15.0,12,,,,""
2021-02-11,Spider Curl,Biceps,5.0,15,,,,""
2021-02-11,Spider Curl,Biceps,7.5,13,,,,""
2021-02-11,Spider Curl,Biceps,7.5,15,,,,""
2021-02-11,Band Face Pulls,Shoulders,,13,,,,""
2021-02-11,Band Face Pulls,Shoulders,,9,,,,""
2021-02-11,Lateral Dumbbell Raise,Shoulders,7.5,14,,,,""
2021-02-11,Lateral Dumbbell Raise,Shoulders,7.5,8,,,,""
2021-02-11,Band Face Pulls,Shoulders,,7,,,,""
2021-02-11,Lateral Dumbbell Raise,Shoulders,7.5,14,,,,""
2021-02-11,Lateral Dumbbell Raise,Shoulders,5.0,11,,,,""
2021-02-11,Band Face Pulls,Shoulders,,7,,,,""
2021-02-12,Pushups,Body Weight,,20,,,,""
2021-02-12,Pushups,Body Weight,,17,,,,""
2021-02-12,Pushups,Body Weight,,25,,,,""
2021-02-12,Incline Barbell Bench Press,Chest,40.0,9,,,,""
2021-02-12,Incline Barbell Bench Press,Chest,50.0,5,,,,""
2021-02-12,Incline Barbell Bench Press,Chest,40.0,10,,,,""
2021-02-12,Incline Barbell Bench Press,Chest,30.0,12,,,,""
2021-02-12,Dumbell Squeeze Press,Chest,15.0,9,,,,""
2021-02-12,Dumbell Squeeze Press,Chest,15.0,9,,,,""
2021-02-12,Dumbell Squeeze Press,Chest,15.0,10,,,,""
2021-02-12,Cable Crossover,Chest,9.0,14,,,,""
2021-02-12,Cable Crossover,Chest,9.0,14,,,,""
2021-02-12,Cable Crossover,Chest,13.5,14,,,,""
2021-02-12,Seated Military Press,Shoulders,15.0,5,,,,""
2021-02-12,Seated Military Press,Shoulders,10.0,11,,,,""
2021-02-12,Seated Military Press,Shoulders,10.0,9,,,,""
2021-02-12,Seated Military Press,Shoulders,10.0,9,,,,""
2021-02-12,Behind The Neck Barbell Press,Shoulders,0.0,13,,,,""
2021-02-12,Behind The Neck Barbell Press,Shoulders,0.0,13,,,,""
2021-02-12,Behind The Neck Barbell Press,Shoulders,0.0,14,,,,""
2021-02-12,Up Right Row,Shoulders,7.5,11,,,,""
2021-02-12,Up Right Row,Shoulders,7.5,11,,,,""
2021-02-12,Up Right Row,Shoulders,7.5,10,,,,""
2021-02-12,Lateral Dumbbell Raise,Shoulders,7.5,9,,,,""
2021-02-12,Lateral Dumbbell Raise,Shoulders,7.5,9,,,,""
2021-02-12,Lateral Dumbbell Raise,Shoulders,5.0,8,,,,""
2021-02-12,Lateral Dumbbell Raise,Shoulders,7.5,10,,,,""
2021-02-12,Band Face Pulls,Shoulders,,12,,,,""
2021-02-12,Band Face Pulls,Shoulders,,9,,,,""
2021-02-12,Band Face Pulls,Shoulders,,10,,,,""
2021-02-12,Lateral Dumbbell Raise,Shoulders,5.0,10,,,,""
2021-02-13,Rack Pulls,Back,50.0,7,,,,""
2021-02-13,Rack Pulls,Back,50.0,8,,,,""
2021-02-13,Rack Pulls,Back,100.0,5,,,,""
2021-02-13,Rack Pulls,Back,25.0,8,,,,""
2021-02-13,Barbell Row,Back,30.0,11,,,,""
2021-02-13,Barbell Row,Back,30.0,11,,,,""
2021-02-13,Barbell Row,Back,30.0,11,,,,""
2021-02-13,Barbell Row,Back,30.0,11,,,,""
2021-02-13,Up Right Row,Shoulders,10.0,9,,,,""
2021-02-13,Up Right Row,Shoulders,10.0,10,,,,""
2021-02-13,Up Right Row,Shoulders,10.0,7,,,,""
2021-02-13,Lat Pulldown,Back,42.5,12,,,,""
2021-02-13,Lat Pulldown,Back,42.5,10,,,,""
2021-02-13,Lat Pulldown,Back,42.5,10,,,,""
2021-02-13,Lat Pulldown,Back,42.5,12,,,,""
2021-02-13,Seated Cable Row,Back,40.0,10,,,,""
2021-02-13,Seated Cable Row,Back,40.0,10,,,,""
2021-02-13,Seated Cable Row,Back,40.0,10,,,,""
2021-02-13,Seated Cable Row,Back,40.0,10,,,,""
2021-02-13,Dumbbell Curl,Biceps,10.0,12,,,,""
2021-02-13,Dumbbell Curl,Biceps,10.0,15,,,,""
2021-02-13,Dumbbell Curl,Biceps,15.0,10,,,,""
2021-02-13,Straight Arm Pulldowns,Back,13.5,15,,,,""
2021-02-13,Straight Arm Pulldowns,Back,13.5,10,,,,""
2021-02-13,Straight Arm Pulldowns,Back,13.5,11,,,,""
2021-02-13,Chin Up,Back,0.0,7,,,,"Neutral grip"
2021-02-13,Chin Up,Back,0.0,5,,,,""
2021-02-13,Chin Up,Back,0.0,6,,,,""
2021-02-16,Pushups,Body Weight,,22,,,,""
2021-02-16,Pushups,Body Weight,,20,,,,""
2021-02-16,Pushups,Body Weight,,26,,,,""
2021-02-16,Incline Dumbbell Bench Press,Chest,22.5,12,,,,""
2021-02-16,Incline Dumbbell Bench Press,Chest,25.0,9,,,,""
2021-02-16,Incline Dumbbell Bench Press,Chest,30.0,6,,,,""
2021-02-16,Flat Barbell Bench Press,Chest,40.0,10,,,,""
2021-02-16,Flat Barbell Bench Press,Chest,45.0,6,,,,""
2021-02-16,Flat Barbell Bench Press,Chest,45.0,5,,,,""
2021-02-16,Flat Barbell Bench Press,Chest,30.0,20,,,,"Followed by iso hold of 70 kg"
2021-02-16,Dumbell Squeeze Press,Chest,15.0,9,,,,""
2021-02-16,Dumbell Squeeze Press,Chest,15.0,7,,,,""
2021-02-16,Dumbell Squeeze Press,Chest,15.0,6,,,,""
2021-02-16,Cable Crossover,Chest,4.5,15,,,,""
2021-02-16,Cable Crossover,Chest,4.5,15,,,,""
2021-02-16,Cable Crossover,Chest,4.5,15,,,,""
2021-02-16,Front Dumbbell Raise,Shoulders,7.5,25,,,,""
2021-02-16,Seated Military Press,Shoulders,15.0,5,,,,""
2021-02-16,Seated Military Press,Shoulders,15.0,3,,,,""
2021-02-16,Band Face Pulls,Shoulders,,13,,,,""
2021-02-16,Band Face Pulls,Shoulders,,11,,,,""
2021-02-16,Band Face Pulls,Shoulders,,13,,,,""
2021-02-16,Lateral Dumbbell Raise,Shoulders,10.0,8,,,,""
2021-02-16,Lateral Dumbbell Raise,Shoulders,7.5,8,,,,""
2021-02-16,Lateral Dumbbell Raise,Shoulders,5.0,8,,,,""
2021-02-16,Lateral Dumbbell Raise,Shoulders,10.0,7,,,,""
2021-02-16,Lateral Dumbbell Raise,Shoulders,7.5,7,,,,""
2021-02-16,Lateral Dumbbell Raise,Shoulders,5.0,7,,,,""
2021-02-16,Band Face Pulls,Shoulders,,9,,,,""
2021-02-17,Box Jump,Body Weight,,5,,,,""
2021-02-17,Box Jump,Body Weight,,1,,,,"Failed"
2021-02-17,Ab-Wheel Rollout,Abs,,12,,,,""
2021-02-17,Ab-Wheel Rollout,Abs,,8,,,,""
2021-02-17,Ab-Wheel Rollout,Abs,,8,,,,""
2021-02-17,Barbell Front Squat,Legs,20.0,6,,,,""
2021-02-17,Barbell Front Squat,Legs,30.0,6,,,,""
2021-02-17,Barbell Squat,Legs,50.0,14,,,,""
2021-02-17,Barbell Squat,Legs,60.0,9,,,,""
2021-02-17,Barbell Squat,Legs,70.0,7,,,,""
2021-02-17,Barbell Squat,Legs,80.0,6,,,,""
2021-02-17,Barbell Squat,Legs,77.0,10,,,,"Drop set 100:2, 80:3, 70:3, 60:2"
2021-02-17,Leg Press,Legs,140.0,16,,,,""
2021-02-17,Leg Press,Legs,140.0,15,,,,""
2021-02-17,Leg Press,Legs,140.0,15,,,,""
2021-02-17,Leg Press,Legs,140.0,14,,,,""
2021-02-17,Leg Press,Legs,140.0,14,,,,""
2021-02-18,Rope Push Down,Triceps,18.0,17,,,,""
2021-02-18,Rope Push Down,Triceps,18.0,17,,,,""
2021-02-18,Rope Push Down,Triceps,27.0,11,,,,""
2021-02-18,Rope Push Down,Triceps,22.5,16,,,,""
2021-02-18,Reverse Barbell Curl,Biceps,15.0,13,,,,""
2021-02-18,Reverse Barbell Curl,Biceps,15.0,12,,,,""
2021-02-18,Reverse Barbell Curl,Biceps,15.0,18,,,,""
2021-02-18,Seated Incline Dumbbell Curl,Biceps,10.0,10,,,,""
2021-02-18,Seated Incline Dumbbell Curl,Biceps,12.5,9,,,,""
2021-02-18,Seated Incline Dumbbell Curl,Biceps,10.0,16,,,,""
2021-02-18,Skullcrusher,Triceps,7.5,15,,,,"Dumbbell"
2021-02-18,Skullcrusher,Triceps,7.5,13,,,,"Perform all sets for 12-15 reps"
2021-02-18,Skullcrusher,Triceps,7.5,15,,,,""
2021-02-18,Skullcrusher,Triceps,7.5,13,,,,""
2021-02-18,Seated Incline Hammer Curl,Biceps,10.0,15,,,,""
2021-02-18,Seated Incline Hammer Curl,Biceps,12.5,8,,,,""
